text,homophobia_1,homophobia_2,homophobia_3,obscene_1,obscene_2,obscene_3,insult_1,insult_2,insult_3,racism_1,racism_2,racism_3,misogyny_1,misogyny_2,misogyny_3,xenophobia_1,xenophobia_2,xenophobia_3,obs_1,obs_2,obs_3
"@user @user @user @user @user @user @user @user @user @user @user @user Uma das Mulheres que mais Amei Conhecer 😍

Linda e Fascinante!

Estar ao seu lado, é um Momento Único e Inesquecível",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user @user tá pegando fogoooo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user tens como provar isso com documentos?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"bom, vou sair de casa agora! ontem foi o dia do perdeu, perdi muita coisa uahuashaushausa o celular é uma delas, entón eu vou trampar, pq mais um mês se iniciou e este será o melhor mês do ano!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"ser amigo meu td bem, agr querer controlar quem devo ficar, oq devo fazer não, vtnc",0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user deixa eu fumar meu narguines, respeitar ok?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
mano queria ter férias,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user operação lava jato faz operação para proteger operação lava jato,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
ainda indignada com o show do 3030 de graça em cg que não vou poder ir,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"toda vez que persegue alguém, bolsonaro cria potenciais nomes de congressistas para a próxima legislatura.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user aqui em casa, amiga? kakak",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
aí eu to com muita saudades vai tomar no cu ;(((!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
só quero chegar em angra logo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"Corinthians x Palmeiras em Brasileiros, desde 1971: 
51 jogos
17 vitórias do Corinthians
17 empates
17 vitórias do Palmeiras

- Últimos 9 jogos no geral (7 vitórias do Corinthians, 2 vitórias do Palmeiras)
- Fábio Carille contra o Palmeiras (8 jogos, 7 vitórias, 1 derrota)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"As coisas nunca dão certo pra mim, mesmo eu ficando calada e não contando pra ninguém, acho massa minha capacidade de ser um lixo e estragar as coisa🤦🏾‍♀️",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"[2/8 15:28] Racquel: Zika KKKKKKK
[2/8 15:28] Racquel: E os trabalhos ? Fez algum ?
[2/8 15:29] Marcela ♡: Não tenho nem foto sei nem que que é pra fazer
[2/8 15:29] Racquel: Vamos começar o bimestre muito bem

KKKKKKKKKKKKKK vai dar ruim",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"aceitem que noart é só amizade, nada além, único shipper que pode ser real e beauany, não tô proibido de shippa noart mas ficaram jogando hate pra ela por infantilidade, quem aguenta meu pai? https://t.co/oNxyDfCPsT",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user KKK tenho pena da sua alma quando chegar ao umbral e mais pena do seu espírito quando receber o próximo corpo na próxima encarnação. O pior está por vir infeliz. Teu calvário só está começando nesta prisão. Mas já nos faz muito feliz que vc esteja aí tolhido da liverdade.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Pode ser considerado um comentário tóxico.,nada demais
rt @user transar podendo fazer barulho a vontade é outro nível,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
eu gosto de estudar desenho animado pq faz 14 anos que eu nao consigo olhar pra uma almondega sem pensar nisso https://t.co/rh3erosjyj,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user kkkkk pior que enjoa mesmo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"Essa série da BBC mostra o drama da crise climática que estamos vivendo. As ameaças estão por toda parte. As consequências são cada vez mais graves. O alerta da ciência precisa ser traduzido em ação. É urgente!  

https://t.co/MVRifmLd95",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
eu uso batom claro desde que me conheço por gente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user nossa mano te odeio na moral kkkkkkkkkkkkkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Pode ser considerado um comentário tóxico,nada demais
"segunda eu começo a fazer terapia, nunca imaginei chegar a uma fase tão conturbada e difícil da minha vida a ponto de ter que passar por isso. que tristeza sem fim",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user cametá,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"rt @user caralho esse cara eh foda demais

divulguem o trampo dele https://t.co/jj4gbjkgyw",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"Se Neymar não vier e Coutinho ficar:

Griezmann Messi Dembélé
 Coutinho De Jong Arthur
Alba Lenglet Piqué Semedo
              ter Stegen

Lamentavelmente, no entanto, Busquets e Suárez não saem do time titular por nada.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
kkkkkkkkkkkkkkkk sarneou,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user claro q pode!
mas pq todas as opções são não?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user exatamente isso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
a mano sla dps desse video me deu vontade d gostar d algm será q eh pedir mto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user parabéns mano 👍🏼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user olha só eu tava ardendo em febre ontem, MAS EU TÔ VIVINHA e vim te desejar parabénxxx! Muita muita saúde, luz, amor! Vou te adotar e te chamar de paozim de mel. Ah, tu é a cara do meu namorado viu. E ru me inspira a escrever e os caracteres tao acab",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
meu melhor amigo gente só meu ninguém rouba ele de mim,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
uma lista com os melhores laterais do brasil sem juninho capixaba é uma lista sem moral,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user Como sua Exa. Sérgio Moro se pronunciou,o teor das conversas de agentes públicos são prioritários sobre o modo de obtenção. Por isso sua Exa. vazou gravações da Presidenta e da intimidade da família do ex presidente. Desse modo, Dallagnol cometeu prevaricação. E agora o povo sabe",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"que orgulho, ela merece isso é muito mais paulinha na fab",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
eu tô triste,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user hahahahahaha invejinha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user deve ser do mesmo dono da água mineral ""uai"", que é distribuída no espírito santo! 🤷",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user @user O cansaço do time e Gabriel machucado acabou sendo decisivos, quando ele ta 100% se movimenta muito, Bruno Henrique la de centro avante não é o melhor para ele. Minha opinião",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user eu vejo o pessoal falando que dói a beça e eu achava que tinha uma idade certa pra aparecer, depois disso não dava mais kkkkkk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user bundão você ... 🤣🤣,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Pode ser considerado um como um comentário tóxico.,nada demais
"@user se puder ouvir meu novo single, já que sempre apoias a cena autoral https://t.co/taohkwyw7h",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
a melhor campanha anti tabagismo é o calor acendi um cigarro agora q duas tragadas já joguei fora falei cigarro to fora isso ne vida nao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
esse homem não pode ser real https://t.co/tyks6r4fq3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"craque da rodada domingo, classificação heróica na quarta e hoje esse presentão. que semana pro rafinha 👏🔴⚫💪",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user Mas ai no caso vc ta falando soh de repercussao ne? Pq tem uma pa de jogador q o Palmeiras ja contratou q eh mrlhor q o Borja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
rt @user vejo a ana e a chai mais do que a minha família,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"#sm_보이그룹론칭_취소해
se esse novo boy gruop for pra tirar a atenção do seus outros descasos, vamos parar por aí https://t.co/ipu3nrjb8b",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
rt @user gosto de irritar o menino q'eugosto pq ele bravo é fica ainda +gostoso https://t.co/2wwk8nywst,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"já vejo antis falando q n vamos chegar na final, q o tombo vem... meu bem, aqui é flamengo, nada é impossível!!!!!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
falsa https://t.co/0ybdbutlod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Pode ser considerado como um comentário tóxico e/ou misógino.,nada demais
"tem umas diabas com a cintura mt fina mano ,que isso",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Pode ser considerado como um comentário tóxico.,nada demais
pensando em tomar um banho aqui na academia pra ir pra casa e tomar outro banho quando chegar em casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user ah! e te mata também,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Pode ser considerado como um comentário tóxico.,nada demais
"@user como diria walter abrahão......"" ta gorrrdo o milton neves hein""",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user só pq eu ia pagar o gelo hoje,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user imagina se eu vou ter problema com algo na faculdade que absurdo eu sou perfeita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
o bahia tentando me assustar com a pomba foi o ponto alto do meu dia com certeza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"Há um mistério há anos, desde a criação do Ministério da Pesca na Esplanada. Por que Brasília tem quase 40 mil pescadores que recebem o seguro-defeso pago pelo Governo?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user fala barro preto!!!!!!!!!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
chris evans quer o mundo? ele é seu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"ministro da educação sobre paulo freire: ""se fosse tão bom, ia ter pelo menos mais um país usando o método dele"" https://t.co/xqrnrzjtnd",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user @user Parabéns @user ... Isso é o tipo de ação que nos orgulha, tenho 2 filhas e sei o quanto essas pequenas ações mexem conosco.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
vou pedir pro meu pai comprar ingresso pro jogo contra o bahia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user @user Hahahahaha vc não entende porra nenhuma mesmo!!!! Por isso seu crédito é nulo! Outra porta de esquerda!!!!,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user você não conhecia o ministro da saúde mesmo. ele é um amontoado de polêmicas vazias que acertou nesse projeto dos médicos.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"chega em casa vou pra piscina, muito calor tmlc",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
que lindo vestidooo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
rt @user aprendi a dizer para as pessoas certas. https://t.co/ofsfpjxdk6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
feliz aniversário sérgio moro https://t.co/pdfg19hdha,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user querem ver um canalha ? olhem só a cara de um canalha que diz um troço desse: https://t.co/jz05s0hscy,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
@user desconfortavel e feio msm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
irmao esse negócio do super grupo e blá blá blá só tá servindo pra exol falar mal do nct puta merda,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"Curly Lambeau dá nome ao estádio da franquia Green Bay Packers! E no episódio histórico dessa semana, viemos contar um pouco sobre ele! Aperta o Play e vem com a gente!

https://t.co/Iq2ge0OdJV

Spotify:
https://t.co/5UpE1kmXrL

#Packers
#GoPackGo https://t.co/3EeRcuKvhU",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"#mpn #tazercraft 

tribta e dois",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"decidir qual série vou passar a noite assistindo hj, já que to terminando stranger things",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user @user não sei, mas estou fazendo. tudo para tirar essa sensação.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"rt @user de tanto stories que eu vi, eu já conheço mais porto seguro do q o próprio pessoal que viajou pra la",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user Vc é um gênio tenta a carreira da magistratura, condenado em 3 instâncias sem provas, e vc acha que não tem provas, vc é um gênio. srsrsrssr
#STFVergonhaNacional",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
eu tambem tiro foto com viados e simpatizo mas isso nao quer dizer nada se eu pudesse ainda metia uma surra,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"achei uma foto minha e da renata pequena, ela era a cara do ricardo kkkkkkkkk",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
queria voltar nessa época,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
que rica verga,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,"""Verga"" em espanhol significa orgão genital masculino",nada demais
rt @user hoje é o dia oficial de chorar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"rt @user eu rindo sou igual o jimin me jogo em qualquer canto 
https://t.co/d361qkl7ri",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
rt @user meu namorado é lindo demais 😩😩😩😩😩😩😩😩😩😩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user kkkkkkkk eu aposto nisso tbm mano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user fez cacá e saiu correndo, a narrativa de q não preservamos o nosso meio ambiente caiu.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user astronaut, engineer, test pilot, coach &amp; corporate trainer
 o cara é couch, não da para esperar nada bom.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Também pode ser considerado um comentário tóxico.,nada demais
"@user @user @user @user @user dinheiro continua mandando 
o problema e de governadores e prefeitos 
e MP de estados que faz vista grossas ao desvio",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"gato  perfeito, meu webnamorado perfeito, lindo demais, amo seus poemas",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user segura na mão de deus e vai,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"rt @user caralho mano, é esse o romance que eu quero https://t.co/gee8ahzm3v",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user @user @user pf prende 4 suspeitos de invadir celular de moro. 📱📱,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"pegaria alguem do 2 do atomo? — n conheço ngm eu acho kakakaakk 
manda nome aii https://t.co/htuimo5jpp",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user só dia 6 que o meu caaai se não era na hora tbm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user GILMAR MENDES não aceita ser investigado pela Receita.

LEWANDOWSKI mandou prender um crítico no aeroporto.

TOFFOLI inventa inquérito para censurar redes.

ALEXANDRE DE MORAES não quer ninguém investigando o STF.

É A DITADURA DO JUDICIÁRIO!

Vamos aceitar?

#STFVergonhaNacional",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
rt @user odeio esperar pqp,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"sexo nao sei mas se quiser vir aqui 
assistir netflix agarradinho pra gente ficar fazendo carinho um no outro até nao se aguentar mais de tesao e acabar transando tudo bem",0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
"@user bah entao tu imagina com, vou ficar quase tão linda quanto tu",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user se ele for um cara novo e conseguir mostrar o futebol dele acho que rola,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user sabes que tens boas amigas quando elas já usam o emoji do unicórnio associado a coisas quase tão lindas como tu 😍,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"@user ai mano para com isso
sem condições
que dia que a gente não sai e num da tretinha?",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
rt @user quem tiver procurando emprego aproveita e vem na direção desses cara aqui que eles estão dando trabalho kk 👉@user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
"🇧🇷SDV DE DIREITA🇧🇷
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
ainda mano !!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
@user melhor ter ficado calado @user,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,nada demais
