text,homophobia,obscene,insult,racism,misogyny,xenophobia
"@user @user @user @user @user dinheiro continua mandando 
o problema e de governadores e prefeitos 
e MP de estados que faz vista grossas ao desvio",0.0,0.0,0.0,0.0,0.0,0.0
"gato  perfeito, meu webnamorado perfeito, lindo demais, amo seus poemas",0.0,0.0,0.0,0.0,0.0,0.0
@user segura na mão de deus e vai,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user caralho mano, é esse o romance que eu quero https://t.co/gee8ahzm3v",0.0,1.0,0.0,0.0,0.0,0.0
@user @user @user pf prende 4 suspeitos de invadir celular de moro. 📱📱,0.0,0.0,0.0,0.0,0.0,0.0
"pegaria alguem do 2 do atomo? — n conheço ngm eu acho kakakaakk 
manda nome aii https://t.co/htuimo5jpp",0.0,0.0,0.0,0.0,0.0,0.0
@user só dia 6 que o meu caaai se não era na hora tbm,0.0,0.0,0.0,0.0,0.0,0.0
"@user GILMAR MENDES não aceita ser investigado pela Receita.

LEWANDOWSKI mandou prender um crítico no aeroporto.

TOFFOLI inventa inquérito para censurar redes.

ALEXANDRE DE MORAES não quer ninguém investigando o STF.

É A DITADURA DO JUDICIÁRIO!

Vamos aceitar?

#STFVergonhaNacional",0.0,0.0,0.0,0.0,0.0,0.0
rt @user odeio esperar pqp,0.0,1.0,0.0,0.0,0.0,0.0
"sexo nao sei mas se quiser vir aqui 
assistir netflix agarradinho pra gente ficar fazendo carinho um no outro até nao se aguentar mais de tesao e acabar transando tudo bem",0.0,3.0,0.0,0.0,0.0,0.0
"@user bah entao tu imagina com, vou ficar quase tão linda quanto tu",0.0,0.0,0.0,0.0,0.0,0.0
@user se ele for um cara novo e conseguir mostrar o futebol dele acho que rola,0.0,0.0,0.0,0.0,0.0,0.0
@user sabes que tens boas amigas quando elas já usam o emoji do unicórnio associado a coisas quase tão lindas como tu 😍,0.0,0.0,0.0,0.0,0.0,0.0
"@user ai mano para com isso
sem condições
que dia que a gente não sai e num da tretinha?",0.0,0.0,0.0,0.0,0.0,0.0
rt @user quem tiver procurando emprego aproveita e vem na direção desses cara aqui que eles estão dando trabalho kk 👉@user,0.0,0.0,0.0,0.0,0.0,0.0
"🇧🇷SDV DE DIREITA🇧🇷
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user
@user",0.0,0.0,0.0,0.0,0.0,0.0
ainda mano !!!,0.0,0.0,0.0,0.0,0.0,0.0
@user melhor ter ficado calado @user,0.0,0.0,1.0,0.0,0.0,0.0
"rt @user sexo é íntimo e sagrado, seu corpo é um templo e vc não deve compartilha-lo com quem não gosta de lana del rey https://t.c…",0.0,0.0,0.0,0.0,0.0,0.0
"@user vc é um pau mandado, lambe botas, que não tem o menor apreço pela ciência.
vc é uma fraude científica e de caráter.
covarde!",0.0,1.0,2.0,0.0,0.0,0.0
rt @user perguntar o que a pessoa tá fazendo é o auge de sem assunto,0.0,0.0,0.0,0.0,0.0,0.0
"@user https://t.co/4tchgwtcv1
entra no link e da rt e fav, meta de 7k de rt e 2k de fav.
ajuda ele amigos!!!🙏",0.0,0.0,0.0,0.0,0.0,0.0
homem quando termina um relacionamento mostra ser outra pessoa.. como pode gente?,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user desde quando o yudi participou daquela edição icônica da fazenda, eu desenvolvi afeição pelo menino https://t.co/fjayhcfxsv",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user maraisa, responde seu marido.kkk",0.0,0.0,0.0,0.0,0.0,0.0
"Os cursos Geologia ⚒ Biologia 🐍 e Eng.Florestal 🌳 se juntaram para fazer a *SEGUNDA EDIÇÃO* desse rock que foi selvagem com muita CERVEJA 🍻 CURTIÇÃO 💃🏻E SELVAGERIA 🌴🍁 

Fique ligado, mais informações em breve... #Selvageria

Sigam nosso insta https://t.co/jKiKsT13Sx https://t.co/h9F77yfwnx",0.0,0.0,0.0,0.0,0.0,0.0
"Jair é o tiozao que acredita em qualquer mentira que contam pra ele. O problema é que elegeram o tiozão e agora ele é o presidente da república amplificando mentira e fake. 
https://t.co/tfgyDzuWMb",0.0,0.0,0.0,0.0,0.0,0.0
"fazer o que precisa ser feito, em silêncio.",0.0,0.0,0.0,0.0,0.0,0.0
"@user ""Alertas do Inpe indicam alta de 40% em desmate na Amazônia"" O que são esses alertas, quais são? O que eles realmente indicam? E os falsos positivos, qual a porcentagem? Que métrica é usada para definir um alerta? Algum cientista por aqui para responder?🤔",0.0,0.0,0.0,0.0,0.0,0.0
@user @user nessa tu se f....eu. a maconha ta te deixando lesado. passa vergonha ai babaca.,0.0,1.0,3.0,0.0,0.0,0.0
estou a gostar tanto de estar parte loira que não sei se ficar 100% loira não está mais próximo do que eu estava a contar,0.0,0.0,0.0,0.0,0.0,0.0
@user @user prove sua inteligência: me diga onde foi que o socialismo e o comunismo deram certo? ...,0.0,0.0,0.0,0.0,0.0,0.0
rt @user eu tentando explicar pra mim mesma q nao posso me matar https://t.co/a14yygxhfz,0.0,1.0,0.0,0.0,0.0,0.0
Em entrevista para uma rádio @user disse que adoraria um feat com @user para o seu próximo álbum #MTVHottest Little Mix https://t.co/kOXEyQiQi5,0.0,0.0,0.0,0.0,0.0,0.0
@user @user chupa troxa!,0.0,2.0,3.0,0.0,0.0,0.0
@user @user @user @user falei alguma mentira?,0.0,0.0,0.0,0.0,0.0,0.0
@user @user 🤣🤣🤣🤣🤣🤣🤣🤣🤣 tomou no meio do seu orifício anal 🤣🤣🤣🤣🤣🤣🇧🇷🔝,0.0,2.0,3.0,0.0,0.0,0.0
"O Presidente @user indicou ao cargo de Ministro da Educação @user Este falou que o ministério foi ocupada por um Trapizomba: Pessoa mal arrumada, mal vestida, ""que não sabe das coisas, um imbecil"".
Quem será está pessoa ?
#BolsonaroRaiz
#BolsonaroTemRazao",0.0,0.0,2.0,0.0,0.0,0.0
os meus lowkey são mas acho q mais liberdade ia me fazer confusão KKKKK cm é q vcs chegam a casa dps das 8 da noite qd é q vcs jantam??? https://t.co/swqxR365r4,0.0,0.0,0.0,0.0,0.0,0.0
"avocados segurando essa barra que é estar sem clipe há mais de 4 meses e ainda terem sido trollados pela billie com o clipe de atgggth que nem gravado foi, hoje meu pai https://t.co/eLOumCNZvJ",0.0,0.0,0.0,0.0,0.0,0.0
alguém precisa me tirar do tumblr ou então eu vou salvar todos os icons do kai e do chen,0.0,0.0,0.0,0.0,0.0,0.0
Vic fala com os fcs da Lorena pq a gnt quer juntar os fcs da Lorena com os fcs da Giu #MPN #lorenaqueirozig #lorenaqueiroz #giuliabenite #turmadamonicalacos,0.0,0.0,0.0,0.0,0.0,0.0
"falei que eu estava desanimada pra minha mãe e ela me falou ""não fica assim, vamos fazer umas orelhinhas de gato que passa""",0.0,0.0,0.0,0.0,0.0,0.0
"minha mãe vive me arrasando pq tô gorda, mas me manda mensagem pra ir na casa dela jantar e levar coca 😪",0.0,0.0,0.0,0.0,0.0,0.0
"rt @user sem condições com essa amiga minha, ideia certa https://t.co/53ocxyfobm",0.0,0.0,0.0,0.0,0.0,0.0
"rt @user policial sendo aplaudido por matar bandido, esse é o brasil que eu quero! 
#stfvergonhanacional https://t.co/fduiwl3szj",0.0,1.0,0.0,0.0,0.0,0.0
"Na nota, Cláudio Drewes se disse preocupado com o futuro da Operação Zelotes. ""Não sou moleque"", afirmou ele depois de ter seu texto apagado.

https://t.co/sx37IlajjY",0.0,0.0,0.0,0.0,0.0,0.0
"e isto é o que fizeram com #saintseiya. :(
#cavaleirosdozodiaco https://t.co/ooer5y9bxz",0.0,0.0,0.0,0.0,0.0,0.0
"vc n gosta de suju? — é sobre o leeteuk? 
eu me referia ao modo que o fandom trata o show do bts na arabia, como se super junior tivesse feito isso possível(?) e não o esforço dos 7, fora isso eu não tenho nada contra eles https://t.co/wg5eJA4NYW",0.0,0.0,0.0,0.0,0.0,1.0
rt @user amo as pessoas de belcity no twitter pq todo mundo sabe de quem todo mundo tá falando,0.0,0.0,0.0,0.0,0.0,0.0
"nunca mais tive disposição de pegar uma marquinha, sdds",0.0,0.0,0.0,0.0,0.0,0.0
rt @user obrigado @user por me fazer entender esse tweet https://t.co/kxm3pdwt2s,0.0,0.0,0.0,0.0,0.0,0.0
"sem talento, tem racista e homofobia no histórico, only corpo, quem discordar, discorde na sua casa",0.0,0.0,1.0,0.0,0.0,0.0
"@user A esquerda nunca quis dividir o Brasil ?
ACUSE O BOLSONARO DO QUE VC FAZ E CHAME O BOLSONARO DO QUE VC É ! https://t.co/nwKWVjGkqy",0.0,0.0,0.0,0.0,0.0,0.0
mano eu não estou com raiva... estou com ódio q é bem pior.,0.0,0.0,0.0,0.0,0.0,0.0
rt @user @user @user mais uma fake da foice de sp  #stfvergonhanacional https://t.co/jihxaxfsr2,0.0,0.0,1.0,0.0,0.0,0.0
"rt @user eu: áudio 

izabela: meu deus que voz fofa nem parece que tá falando de droga.",0.0,1.0,0.0,0.0,0.0,0.0
rt @user celular do meu irmão desbloqueia com o meu rosto kkkk e olha q nen somos parecidos,0.0,0.0,0.0,0.0,0.0,0.0
"@user eu faço isso também, mas eu tb durmo dependendo",0.0,0.0,0.0,0.0,0.0,0.0
rt @user e eu que não precisei ter um boi p ter chifre https://t.co/i6uw2ln6ha,0.0,0.0,0.0,0.0,0.0,0.0
@user esse tipo de cara literalmente sente ódio pelas mulheres. masculinidade frágil do caralho,0.0,1.0,1.0,0.0,0.0,0.0
vou parar de fumar fodasi,0.0,2.0,0.0,0.0,0.0,0.0
"uma das coisas que eu mais vou sentir falta aqui na escola, vai ser o creme de chocolate :(",0.0,0.0,0.0,0.0,0.0,0.0
"quando as barmy começam a cantar as músicas num coreano embolado e o bts acha lindo, sensacional, perfeito, brasileiras fluentes em coreano

 https://t.co/wEwnEiLse5",0.0,0.0,0.0,0.0,0.0,0.0
rt @user se você for pela ideia dos outros nunca vai ser feliz. https://t.co/cl3nyhgpk2,0.0,0.0,0.0,0.0,0.0,0.0
"tenho a semana inteira pra ficar doente, vou ficar ruim logo na sexta feira",0.0,0.0,0.0,0.0,0.0,0.0
"@user Governar que é bom nada,o Brasil afundado em uma crise enorme e o presidente com essa agenda ridícula de passeio , não quer trabalhar saia ,deixe outro trabalhar pelo nosso país !!
#ForaBolsonaro",0.0,0.0,1.0,0.0,0.0,0.0
rt @user mil pastas de currículos nenhum emprego,0.0,0.0,0.0,0.0,0.0,0.0
"@user sim, gostei da contratação do donny mas infelizmente o careca hp vai queimar ele",0.0,0.0,0.0,0.0,0.0,0.0
"é muito vacilo, falsidade, mimimi, cobrança e má fé. por isso que cada vez mais eu considero menos pessoas.",0.0,0.0,1.0,0.0,0.0,0.0
rt @user @user rio grande são!!!,0.0,0.0,0.0,0.0,0.0,0.0
"Agora temos 3 perebas no elenco , Renê , Arão e o pior Rodinei , e nem me venha com o papo de que Arão e Renê não são perebas que vai arrumar treta comigo",0.0,0.0,1.0,0.0,0.0,0.0
@user FOI UM ARRASO VAI? E O RUI BOSTA NÃO FEZ FALTA E O PLANINHO DELE COM MILITANTES PETISTAS FOI POR ÁGUA ABAIXO.PROIBIU POLICIAMENTO PRÁ MILITÂNCIA PELEGA FICAR A VONTADE MAS OH! NÃO APARECERAM KKKKKKK,0.0,2.0,3.0,0.0,0.0,0.0
rt @user explanar intimidade é falta de maturidade.,0.0,0.0,0.0,0.0,0.0,0.0
"@user o nazismo chegou ao brasil, se povo pobre não fizer uma revolução e tirar esses vermes na porrada o país vai acabar",0.0,0.0,2.0,0.0,0.0,0.0
teresinha e merda a mesma coisa odeio ela caralho,0.0,2.0,3.0,0.0,1.0,0.0
"jesus venceu no deserto e 
adão fracassou no paraíso.

não é o lugar, são as escolhas!",0.0,0.0,0.0,0.0,0.0,0.0
"No vídeo, é possível ver todos os 12 integrantes não apenas imitando os passos do BTS, mas também colocando um pouquinho da “sua cara” à icônica coreografia de “FIRE”. Você consegue identificar todas essas modificações?

YouTube 👉🏻 https://t.co/nhv3n8W7L1

 ᪇ୣ╾◌Laianne╼ୣ᪇",0.0,0.0,0.0,0.0,0.0,0.0
tava perfeito até a parte que ele arranca o coração do cara https://t.co/mdozoxjux0,0.0,0.0,0.0,0.0,0.0,0.0
@user bandido dissimulado. esse sérgio moro é uma espécie de mal caráter com ditadura e pitadas de atraso.,0.0,0.0,2.0,0.0,0.0,0.0
prometi que ia economizar por causa da vinda da lana. comprei uma calcinha de 80 reais!,0.0,0.0,0.0,0.0,0.0,0.0
nenê fica de 4 que o pai te taca a vara🎼💃,0.0,3.0,0.0,0.0,0.0,0.0
"ja passou um ano??  ahh foi tão rápido, tão rápido como eu me apaixonei por vocês, amor a primeira vista, amor por essas princesinhas que roubaram meu coração! Eu amo vocês demais e quero passar mais 1000 anos com vocês, minhas vidas! 🌿💕💨~ ^__^ 

           [#1YearWithNATURE] https://t.co/oJU6sjEPbb",0.0,0.0,0.0,0.0,0.0,0.0
@user se fizer bem feito eles entregam até a mãe.,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user #qualopapo podia ser domingo agora, sem neurose maior ansiedade rs",0.0,0.0,0.0,0.0,0.0,0.0
parece legenda pra cego surdo e mudo,0.0,0.0,1.0,0.0,0.0,0.0
rt @user sabe mentir cara a cara kkk se precisar até chora https://t.co/nuqyzcsrr8,0.0,0.0,1.0,0.0,0.0,0.0
Bom da minha mãe e que ela que contar as coisas pro meu pai pra ele brigar comigo sendo que qualquer coisa que eu faça que eu falo que meu pai deixou ela fala “ELE NUNCA ESTEVE PRESENTE ENTÃO EU QUE MANDO” QUE IRONIA NÃO?????,0.0,0.0,0.0,0.0,0.0,0.0
acabou de publicar uma foto em macaé https://t.co/zdng99ytv6,0.0,0.0,0.0,0.0,0.0,0.0
@user eu vou passar o dia inteiro ouvindo as conversas inteligentes de vocês sim,0.0,0.0,0.0,0.0,0.0,0.0
"Gente parece mt alguém q eu conheço e minha cara fica assim msm igual a dessa mina ai, mano exxxxxxquece, mt bom ser pega de surpresa assim kkkkkk 😍 https://t.co/dWf2NOOjCY",0.0,0.0,0.0,0.0,0.0,0.0
"@user Só fala isso porque ele não foi pro Flamengo, Mauro. Teu clubismo te cega as vezes. O cara é o maior campeão da história, entre jogadores de futebol, ele tem mais títulos que Pelé e ainda é o melhor lateral direito do mundo.",0.0,0.0,2.0,0.0,0.0,0.0
"@user A proibição da maconha só favorece o crime organizado q mantém o monopólio do mercado e seu financiamento, muitos países civilizados e desenvolvidos já legalizaram, por aqui temos governantes hipócritas e demagogos q são contra a legalização e automaticamente favorecem o tráfico!",0.0,0.0,2.0,0.0,0.0,0.0
meu deus??,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user realmente eu fico me sentindo um lixo vendo os dois meninos mais bonitos do mundo esfregando a bochecha um no outro, é demais pra mim 😭😭😭",0.0,0.0,0.0,0.0,0.0,0.0
"Para algumas investigações recurso infinito e velocidade. Para outras....
5 meses após a prisão dos assassinos os celulares ainda não tiveram informações extraídas.
Polícia Civil e MP não podem depender de favor de empresa privada para investigar.   
https://t.co/YemPcovwwl",0.0,0.0,0.0,0.0,0.0,0.0
"@user tá com o cool na mão né? não tenhais medo, amigo! a pf está vindo",0.0,1.0,0.0,0.0,0.0,0.0
@user pode sim,0.0,0.0,0.0,0.0,0.0,0.0
obrigado @user por contratar um grande jogador! @user,0.0,0.0,0.0,0.0,0.0,0.0
"@user duvivier kkkkk ninguém conhece vc, trouxa PTralha 👉🏼💩! Os  ""Paraíbas"" e o Brasil amam o Mito @user É o fim do PT e da boquinha do tal duvivier @user @user @user @user RT @user @user Baiano é inteligente 🧠👍🏼 https://t.co/gPmzt3xvJw",0.0,0.0,3.0,1.0,0.0,1.0
mas se eu deixar o twitter vou ter q ficar no instagram e o instagram eh o cúmulo ou seja : vou me mata,0.0,0.0,0.0,0.0,0.0,0.0
"de novo puxa saco, esse fato não  foi no pará, nós não temos nada haver com isso! #balancogeralpa",0.0,0.0,1.0,0.0,0.0,0.0
rt @user da pra acreditar que um tweet podia nos unir????eu sou mt grata por ter te conhecido https://t.co/nxsfvoyms6,0.0,0.0,0.0,0.0,0.0,0.0
as vzs eu olho pra trás e penso graças a deus que passou,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user deus olhou pra mim e falou, sem bunda, sem peito, sem beleza, sem nada, apenas fica aí no mundo vivendo https://t.co/csli…",0.0,0.0,0.0,0.0,0.0,0.0
"No próximo sábado, dia 03/08 o jazz e o blues tomarão conta novamente da charmosa Praça Clarimundo Carneiro, com a realização do Fundinho Festival. O evento, apoiado pela Prefeitura, faz parte das comemorações especiais pelo aniversário de 131 anos de Uberlândia.",0.0,0.0,0.0,0.0,0.0,0.0
"@user @user tem esquerdista que não pode ver uma vergonha que já quer passar, né? 🤣
https://t.co/3qdjpi3rt5",0.0,0.0,2.0,0.0,0.0,0.0
"vamo c calma mo

nosso filho vai usa nike ou adidas",0.0,0.0,0.0,0.0,0.0,0.0
"rt @user ultimamente meu whatsapp é muito off,fico umas 3 horas offline quando ativo os dados nem 1 mensagem💔😹😹😹 nem aquele con…",0.0,0.0,0.0,0.0,0.0,0.0
"rt @user so preciso do meu silicone, bichectomia e rinoplastia o resto juro q corro atrás",0.0,0.0,0.0,0.0,0.0,0.0
"a menina só escolheu o teló pq ficou com pena, tenho ctz kkkk",0.0,0.0,0.0,0.0,0.0,0.0
reconhecer o próprio erro é coisa de gente grande https://t.co/0xgrbetady,0.0,0.0,0.0,0.0,0.0,0.0
doida pra chegar em casa rs,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user com certeza eu to, qm n queria ganhar milhões chutando bola?",0.0,0.0,0.0,0.0,0.0,0.0
"Vocês são incríveis! O que fazemos quando atingimos a meta?? Isso mesmo, dobramos a meta!!!

DOIS MIL comentários nesse Tweet com as tags! Chamem seus amigos para votarem também!!!

 #MPN #NowUnited #Uniters",0.0,0.0,0.0,0.0,0.0,0.0
rt @user paulão vai vim cedo desse jeito paulinha na fab https://t.co/ucotneppgj,0.0,0.0,0.0,0.0,0.0,0.0
@user vo nada não faz eu duvidar da minha capacidade kjjkkkkkkkkkkk,0.0,0.0,0.0,0.0,0.0,0.0
"Hipocrisia é uma merda ya, aqui falam e defendem certas coisas de forma a parecerem exemplares, na prática fazem completamente o oposto do que falam e defendem aqui, não sei como é que conseguem mas aprecio a capacidade de representação",0.0,1.0,0.0,0.0,0.0,0.0
@user @user  olha eleee,0.0,0.0,0.0,0.0,0.0,0.0
@user infelizmente,0.0,0.0,0.0,0.0,0.0,0.0
"@user @user Fala mais!
Vc é só mais um esquerdopata fissurado no fracasso e um invejoso contumaz do sucesso alheio.
Vc, assim como todo esquerdopata é um incompetente fracassado que acha sempre q as pessoas de sucesso lhe devem alguma coisa. a única moral q vc  reconhece, é  a que te serve.",0.0,2.0,3.0,0.0,0.0,0.0
"rt @user eu só queria casar com o gilbert blythe mas eu nao posso porque ele não existe 
 https://t.co/nhw8jxsim5",0.0,0.0,0.0,0.0,0.0,0.0
qnd eu vou p vsl kkkk @user @user,0.0,0.0,0.0,0.0,0.0,0.0
"eu: passando mal

alguem: vai no hospital

eu: já to melhor 🤫😅😅",0.0,0.0,0.0,0.0,0.0,0.0
se alguém me contasse que a Sheherazade preocupada com o conforto emocional de bandido é a mulher que ficou famosa porque acha compreensível amarrar bandido no poste eu não acreditaria,0.0,0.0,0.0,0.0,1.0,0.0
se eu nao passar na faculdade vou tirar carta e virar uber pronto ja decidi,0.0,0.0,0.0,0.0,0.0,0.0
"rt @user meta: trezentos comentários 

• cinco cores 
• cinco animais 
• cinco profissões 
• cinco nomes 
• cinco esportes

paulin…",0.0,0.0,0.0,0.0,0.0,0.0
do nada assim me bate um tesao,0.0,2.0,0.0,0.0,0.0,0.0
o que dizer pra quem tem medo do hacker russo e entrega gratuitamente seus dados para o google e o facebook?,0.0,0.0,0.0,0.0,0.0,0.0
@user so nao ouvir hahahahahahaah,0.0,0.0,0.0,0.0,0.0,0.0
@user merece muito 💝,0.0,0.0,0.0,0.0,0.0,0.0
"poste uma foto de vc e 3 bias seus e deixe seus mutuals decidirem com quem eles shippam mais vc

to com vergonha mas nao deixem flopar 😔😭🥺😔😳🤪😻😎😙😜😌🤣✈️😜😜🤣😻🤢🧐🤪😙😔😳😔🍉😭🥺😳🤢🤪❣️👉🏼✈️🤪 https://t.co/Oeizj9x2Ar",0.0,0.0,0.0,0.0,0.0,0.0
@user é a lavanderia de mensagens privadas: o stf esquentando produto de roubo pra dar um ar de legalidade.,0.0,0.0,0.0,0.0,0.0,0.0
"@user noooo mano kkkkkkk eu sou muito burro, to bolado",0.0,0.0,0.0,0.0,0.0,0.0
"o grupo manas 🌻💛 é o melhor do mundo, q q isso irmao",0.0,0.0,0.0,0.0,0.0,0.0
"melhor notícia de hoje foi que exo-sc ganhou seu primeiro win mesmo com toda a tentativa falha de boicote da parte de ""fã""... é o que eu digo acima do exo só o exo os refescos são ótimos kkk
 https://t.co/ctDdvkN0lj",0.0,0.0,0.0,0.0,0.0,0.0
"@user Isso.  Me engana que eu gosto. Enquanto v. Exa mente, na primeira metade do ano, o lucro líquido do Bradesco foi de R$ 12,700 bilhões, elevação de 23,7% em relação ao mesmo período do ano passado, de R$ 10,263 bilhões.  Um pouco maus que seus três concorrentes...",0.0,0.0,0.0,0.0,0.0,0.0
"hoje é dia da nossa preciosa, maravilhosa e incrivelmente talentosa maknae 🎉🎂 feliz aniversário meu amor que todos os seus sonhos se realizem! por existir e nos abençoar com a sua voz incrível e com o seu sorriso contagiante, obrigada ❤ EU TE AMO D+ 😍 #HappyYEONJUNGDay https://t.co/8KkPc33WT8",0.0,0.0,0.0,0.0,0.0,0.0
